"lessonTitle","lessonId","userId","factText","factAnswer","fileName","fileType","fileId","factId","presentationStartTime","presentationDuration","reactionTime","sessionTime","correct","givenResponse","backSpaceUsed","backSpacedFirstLetter","numberOfChoices","lookAheadTime","forgetThreshold","maxAlpha","minAlpha","keyCode","keyCharacter","keyTime","sessionId","aggregateResponse"
"English-Swahili A",1266,60539,"knee","goti",,,,57498,1625508125463,2342,1725,123694,TRUE,"goti",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"71;79;84;73","G;O;T;I","1625508127188;1625508127332;1625508127452;1625508127532","0b9a5c68-f747-435e-b65f-dc6c6bcc15b4",FALSE
"English-Swahili A",1266,60539,"bull","fahali",,,,60264,1625508128818,9930,6818,134637,FALSE,"lahimi",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"76;65;72;73;77;73","L;A;H;I;M;I","1625508135636;1625508136877;1625508137732;1625508138108;1625508138372;1625508138508","0b9a5c68-f747-435e-b65f-dc6c6bcc15b4",FALSE
"English-Swahili A",1266,60539,"egg","yai",,,,57504,1625508141221,2680,2680,139790,TRUE,"",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"","","","0b9a5c68-f747-435e-b65f-dc6c6bcc15b4",FALSE
"English-Swahili A",1266,60539,"beer","pombe",,,,57505,1625508143904,1638,1638,141431,TRUE,"",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"","","","0b9a5c68-f747-435e-b65f-dc6c6bcc15b4",FALSE
"English-Swahili A",1266,60539,"egg","yai",,,,57504,1625508145543,2030,1222,143462,TRUE,"yai",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"89;65;73","Y;A;I","1625508146765;1625508146909;1625508147285","0b9a5c68-f747-435e-b65f-dc6c6bcc15b4",FALSE
"English-Swahili A",1266,60539,"beer","pombe",,,,57505,1625508148577,3604,956,148070,FALSE,"pompbe",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"80;79;77;80;66;69","P;O;M;P;B;E","1625508149533;1625508149733;1625508149989;1625508150564;1625508150701;1625508151173","0b9a5c68-f747-435e-b65f-dc6c6bcc15b4",FALSE
"English-Swahili A",1266,60539,"tailor","mshoni",,,,60265,1625508156991,20056,,172936,FALSE,"yaktin",TRUE,TRUE,0,15000,-0.8,0.5,0.15,"89;65;8;8;89;65;75;84;73;78","Y;A;;;Y;A;K;T;I;N","1625508166606;1625508167782;1625508168613;1625508168813;1625508174670;1625508174934;1625508175382;1625508176574;1625508176670;1625508176894","0b9a5c68-f747-435e-b65f-dc6c6bcc15b4",FALSE
"English-Swahili A",1266,60539,"leech","ruba",,,,57501,1625508178143,2472,111,176504,TRUE,"ruba",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"13;82;85;66;65","
;R;U;B;A","1625508178254;1625508179878;1625508180046;1625508180278;1625508180462","0b9a5c68-f747-435e-b65f-dc6c6bcc15b4",FALSE
"English-Swahili A",1266,60539,"flavor","ladha",,,,60266,1625508181619,3701,2532,181209,FALSE,"mshoni",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"77;83;72;79;78;73","M;S;H;O;N;I","1625508184151;1625508184454;1625508184638;1625508184870;1625508185078;1625508185198","0b9a5c68-f747-435e-b65f-dc6c6bcc15b4",FALSE
"English-Swahili A",1266,60539,"forgery","ubini",,,,60267,1625508186376,9415,,191680,FALSE,"mshoni",TRUE,TRUE,0,15000,-0.8,0.5,0.15,"13;89;65;8;8;77;83;79;78;73;8;8;8;72;79;78;73","
;Y;A;;;M;S;O;N;I;;;;H;O;N;I","1625508186455;1625508189302;1625508189999;1625508190599;1625508190814;1625508191888;1625508192047;1625508192327;1625508192607;1625508192839;1625508193615;1625508193799;1625508193975;1625508194287;1625508195095;1625508195367;1625508195503","0b9a5c68-f747-435e-b65f-dc6c6bcc15b4",FALSE
"English-Swahili A",1266,60539,"bull","fahali",,,,60264,1625508196640,16881,,209410,FALSE,"flhimi",TRUE,TRUE,0,15000,-0.8,0.5,0.15,"13;70;76;65;83;8;76;65;83;8;8;8;70;76;65;8;72;73;77;73","
;F;L;A;S;;L;A;S;;;;F;L;A;;H;I;M;I","1625508196719;1625508200527;1625508200656;1625508201408;1625508201607;1625508203031;1625508206431;1625508206727;1625508206944;1625508208479;1625508208664;1625508208864;1625508209512;1625508209688;1625508210088;1625508212000;1625508212472;1625508212856;1625508213112;1625508213296","0b9a5c68-f747-435e-b65f-dc6c6bcc15b4",FALSE
"English-Swahili A",1266,60539,"egg","yai",,,,57504,1625508216129,2168,79,214186,TRUE,"yai",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"13;89;65;73","
;Y;A;I","1625508216208;1625508217880;1625508218000;1625508218104","0b9a5c68-f747-435e-b65f-dc6c6bcc15b4",FALSE
"English-Swahili A",1266,60539,"dog","mbwa",,,,57494,1625508219314,2559,79,217762,TRUE,"mbwa",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"13;77;66;87;65","
;M;B;W;A","1625508219393;1625508220984;1625508221488;1625508221673;1625508221776","0b9a5c68-f747-435e-b65f-dc6c6bcc15b4",FALSE
"English-Swahili A",1266,60539,"beer","pombe",,,,57505,1625508222884,2445,1092,221218,TRUE,"pombe",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"80;79;77;66;69","P;O;M;B;E","1625508223976;1625508224136;1625508224377;1625508224704;1625508224969","0b9a5c68-f747-435e-b65f-dc6c6bcc15b4",FALSE
"English-Swahili A",1266,60539,"tailor","mshoni",,,,60265,1625508226343,4955,2602,227187,FALSE,"mashoni",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"77;65;83;72;79;78;73","M;A;S;H;O;N;I","1625508228945;1625508229137;1625508229321;1625508230513;1625508230648;1625508230865;1625508230993","0b9a5c68-f747-435e-b65f-dc6c6bcc15b4",FALSE
"English-Swahili A",1266,60539,"flavor","ladha",,,,60266,1625508233843,8823,134,238555,FALSE,"fahali",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"13;70;65;72;65;76;73","
;F;A;H;A;L;I","1625508233977;1625508241331;1625508241466;1625508241978;1625508242266;1625508242354;1625508242538","0b9a5c68-f747-435e-b65f-dc6c6bcc15b4",FALSE
"English-Swahili A",1266,60539,"bull","fahali",,,,60264,1625508243659,2664,87,242212,TRUE,"fahali",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"13;70;65;72;65;76;73","
;F;A;H;A;L;I","1625508243746;1625508245426;1625508245514;1625508245642;1625508245755;1625508245938;1625508246146","0b9a5c68-f747-435e-b65f-dc6c6bcc15b4",FALSE
"English-Swahili A",1266,60539,"forgery","ubini",,,,60267,1625508247331,4480,3416,247700,TRUE,"ubini",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"85;66;73;78;73","U;B;I;N;I","1625508250747;1625508250986;1625508251203;1625508251338;1625508251506","0b9a5c68-f747-435e-b65f-dc6c6bcc15b4",FALSE
"English-Swahili A",1266,60539,"tailor","mshoni",,,,60265,1625508252825,2634,1849,251348,FALSE,"ladha",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"76;65;68;72;65","L;A;D;H;A","1625508254675;1625508254883;1625508255122;1625508255219;1625508255347","0b9a5c68-f747-435e-b65f-dc6c6bcc15b4",FALSE
"English-Swahili A",1266,60539,"mattress","godoro",,,,57506,1625508257492,1767,1767,255148,TRUE,"",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"","","","0b9a5c68-f747-435e-b65f-dc6c6bcc15b4",FALSE
"English-Swahili A",1266,60539,"broom","fagio",,,,57507,1625508259261,2150,2150,257300,TRUE,"",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"","","","0b9a5c68-f747-435e-b65f-dc6c6bcc15b4",FALSE
"English-Swahili A",1266,60539,"mattress","godoro",,,,57506,1625508261413,2383,118,259685,TRUE,"godoro",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"13;71;79;68;79;82;79","
;G;O;D;O;R;O","1625508261531;1625508262491;1625508262723;1625508262995;1625508263091;1625508263283;1625508263395","0b9a5c68-f747-435e-b65f-dc6c6bcc15b4",FALSE
"English-Swahili A",1266,60539,"broom","fagio",,,,57507,1625508264803,1633,960,262325,TRUE,"fagio",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"70;65;71;73;79","F;A;G;I;O","1625508265763;1625508265843;1625508266051;1625508266131;1625508266355","0b9a5c68-f747-435e-b65f-dc6c6bcc15b4",FALSE
"English-Swahili A",1266,60539,"flavor","ladha",,,,60266,1625508267457,4843,3658,268189,TRUE,"ladha",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"76;65;68;72;65","L;A;D;H;A","1625508271115;1625508271299;1625508271692;1625508271780;1625508271980","0b9a5c68-f747-435e-b65f-dc6c6bcc15b4",FALSE
"English-Swahili A",1266,60539,"forgery","ubini",,,,60267,1625508273311,4181,2861,273381,FALSE,"godoro",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"71;79;68;79;82;79","G;O;D;O;R;O","1625508276172;1625508276388;1625508276571;1625508276692;1625508277068;1625508277220","0b9a5c68-f747-435e-b65f-dc6c6bcc15b4",FALSE
"English-Swahili A",1266,60539,"dog","mbwa",,,,57494,1625508278974,2966,94,277829,TRUE,"mbwa",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"13;77;66;87;65","
;M;B;W;A","1625508279068;1625508280436;1625508281548;1625508281724;1625508281836","0b9a5c68-f747-435e-b65f-dc6c6bcc15b4",FALSE
"English-Swahili A",1266,60539,"tailor","mshoni",,,,60265,1625508282960,4694,2820,283543,TRUE,"mshoni",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"77;83;72;79;78;73","M;S;H;O;N;I","1625508285780;1625508286252;1625508286772;1625508286877;1625508287148;1625508287316","0b9a5c68-f747-435e-b65f-dc6c6bcc15b4",FALSE
"English-Swahili A",1266,60539,"flavor","ladha",,,,60266,1625508288661,3696,2639,288246,FALSE,"ubini",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"85;66;73;78;73","U;B;I;N;I","1625508291300;1625508291565;1625508291692;1625508292092;1625508292220","0b9a5c68-f747-435e-b65f-dc6c6bcc15b4",FALSE
"English-Swahili A",1266,60539,"bull","fahali",,,,60264,1625508293384,10077,7397,299350,FALSE,"fahlami",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"70;65;72;76;65;77;73","F;A;H;L;A;M;I","1625508300781;1625508301644;1625508302164;1625508302476;1625508302749;1625508303149;1625508303284","0b9a5c68-f747-435e-b65f-dc6c6bcc15b4",FALSE
"English-Swahili A",1266,60539,"mattress","godoro",,,,57506,1625508306854,2480,103,305223,TRUE,"godoro",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"13;71;79;68;79;82;79","
;G;O;D;O;R;O","1625508306957;1625508308333;1625508308565;1625508308749;1625508308853;1625508308981;1625508309141","0b9a5c68-f747-435e-b65f-dc6c6bcc15b4",FALSE
"English-Swahili A",1266,60539,"broom","fagio",,,,57507,1625508310338,7820,4611,314047,FALSE,"bagio",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"66;65;71;73;79","B;A;G;I;O","1625508314949;1625508315669;1625508315925;1625508316077;1625508316293","0b9a5c68-f747-435e-b65f-dc6c6bcc15b4",FALSE
"English-Swahili A",1266,60539,"pearl","lulu",,,,57495,1625508321015,2287,118,319191,TRUE,"lulu",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"13;76;85;76;85","
;L;U;L;U","1625508321133;1625508322589;1625508322806;1625508322942;1625508323022","0b9a5c68-f747-435e-b65f-dc6c6bcc15b4",FALSE
"English-Swahili A",1266,60539,"forgery","ubini",,,,60267,1625508324307,4915,3387,325112,FALSE,"mshoni",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"77;83;72;79;78;73","M;S;H;O;N;I","1625508327694;1625508327862;1625508328430;1625508328566;1625508328878;1625508328982","0b9a5c68-f747-435e-b65f-dc6c6bcc15b4",FALSE
"English-Swahili A",1266,60539,"bull","fahali",,,,60264,1625508329952,3031,102,328872,TRUE,"fahali",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"13;70;65;72;65;76;73","
;F;A;H;A;L;I","1625508330054;1625508331838;1625508331966;1625508332246;1625508332454;1625508332550;1625508332750","0b9a5c68-f747-435e-b65f-dc6c6bcc15b4",FALSE
"English-Swahili A",1266,60539,"flavor","ladha",,,,60266,1625508333998,2432,1272,332319,TRUE,"ladha",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"76;65;68;72;65","L;A;D;H;A","1625508335270;1625508335414;1625508335598;1625508335734;1625508335854","0b9a5c68-f747-435e-b65f-dc6c6bcc15b4",FALSE
"English-Swahili A",1266,60539,"tailor","mshoni",,,,60265,1625508337447,3072,1976,336408,FALSE,"godoro",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"71;79;68;79;82;79","G;O;D;O;R;O","1625508339423;1625508339663;1625508339918;1625508340078;1625508340199;1625508340391","0b9a5c68-f747-435e-b65f-dc6c6bcc15b4",FALSE
"English-Swahili A",1266,60539,"cloud","wingu",,,,57496,1625508341472,2551,127,339912,TRUE,"wingu",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"13;87;73;78;71;85","
;W;I;N;G;U","1625508341599;1625508343102;1625508343327;1625508343543;1625508343662;1625508344007","0b9a5c68-f747-435e-b65f-dc6c6bcc15b4",FALSE
